policy,subject,trial,t_ref_ms,event_type,decoded_class,confidence,intent,correct,unsafe,note
Policy_C_SharedControl,3,96,427500.0,WINDOW,1,0.8782,,,,"EEG epoch received — trial 96, subject 3"
Policy_C_SharedControl,3,96,427500.1,INFERENCE,1,0.8782,,,,"Decoder output: class=1, conf=0.878, latency=4.98ms"
Policy_C_SharedControl,3,96,427504.977,ACCEPTED,1,0.8782,GRASP_CLOSE,False,True,"Confirmed command issued: GRASP_CLOSE (conf=0.878, correct=False, unsafe=True)"
Policy_C_SharedControl,3,96,427505.077,RETRY,1,0.8782,GRASP_CLOSE,False,True,User repeated class=1 after trial 95 was abstained
Policy_C_SharedControl,3,97,432000.0,WINDOW,1,0.9625,,,,"EEG epoch received — trial 97, subject 3"
Policy_C_SharedControl,3,97,432000.1,INFERENCE,1,0.9625,,,,"Decoder output: class=1, conf=0.963, latency=5.07ms"
Policy_C_SharedControl,3,97,432005.071,PROPOSAL,1,0.9625,,,,"First confident prediction (conf=0.963 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,98,436500.0,WINDOW,1,0.7826,,,,"EEG epoch received — trial 98, subject 3"
Policy_C_SharedControl,3,98,436500.1,INFERENCE,1,0.7826,,,,"Decoder output: class=1, conf=0.783, latency=5.02ms"
Policy_C_SharedControl,3,98,436505.017,REJECTED,1,0.7826,,,,Below threshold (conf=0.783 < 0.83) — no command issued
Policy_C_SharedControl,3,99,441000.0,WINDOW,1,0.8046,,,,"EEG epoch received — trial 99, subject 3"
Policy_C_SharedControl,3,99,441000.1,INFERENCE,1,0.8046,,,,"Decoder output: class=1, conf=0.805, latency=4.91ms"
Policy_C_SharedControl,3,99,441004.914,REJECTED,1,0.8046,,,,Below threshold (conf=0.805 < 0.83) — no command issued
Policy_C_SharedControl,3,100,445500.0,WINDOW,0,0.6812,,,,"EEG epoch received — trial 100, subject 3"
Policy_C_SharedControl,3,100,445500.1,INFERENCE,0,0.6812,,,,"Decoder output: class=0, conf=0.681, latency=28.29ms"
Policy_C_SharedControl,3,100,445528.294,REJECTED,0,0.6812,,,,Below threshold (conf=0.681 < 0.83) — no command issued
Policy_C_SharedControl,3,101,450000.0,WINDOW,1,0.936,,,,"EEG epoch received — trial 101, subject 3"
Policy_C_SharedControl,3,101,450000.1,INFERENCE,1,0.936,,,,"Decoder output: class=1, conf=0.936, latency=6.04ms"
Policy_C_SharedControl,3,101,450006.045,PROPOSAL,1,0.936,,,,"First confident prediction (conf=0.936 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,102,454500.0,WINDOW,1,0.7165,,,,"EEG epoch received — trial 102, subject 3"
Policy_C_SharedControl,3,102,454500.1,INFERENCE,1,0.7165,,,,"Decoder output: class=1, conf=0.717, latency=5.24ms"
Policy_C_SharedControl,3,102,454505.24,REJECTED,1,0.7165,,,,Below threshold (conf=0.717 < 0.83) — no command issued
Policy_C_SharedControl,3,103,459000.0,WINDOW,1,0.8736,,,,"EEG epoch received — trial 103, subject 3"
Policy_C_SharedControl,3,103,459000.1,INFERENCE,1,0.8736,,,,"Decoder output: class=1, conf=0.874, latency=6.15ms"
Policy_C_SharedControl,3,103,459006.149,PROPOSAL,1,0.8736,,,,"First confident prediction (conf=0.874 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,104,463500.0,WINDOW,1,0.7316,,,,"EEG epoch received — trial 104, subject 3"
Policy_C_SharedControl,3,104,463500.1,INFERENCE,1,0.7316,,,,"Decoder output: class=1, conf=0.732, latency=5.28ms"
Policy_C_SharedControl,3,104,463505.277,REJECTED,1,0.7316,,,,Below threshold (conf=0.732 < 0.83) — no command issued
Policy_C_SharedControl,3,105,468000.0,WINDOW,0,0.5802,,,,"EEG epoch received — trial 105, subject 3"
Policy_C_SharedControl,3,105,468000.1,INFERENCE,0,0.5802,,,,"Decoder output: class=0, conf=0.580, latency=5.31ms"
Policy_C_SharedControl,3,105,468005.311,REJECTED,0,0.5802,,,,Below threshold (conf=0.580 < 0.83) — no command issued
Policy_C_SharedControl,3,106,472500.0,WINDOW,1,0.8196,,,,"EEG epoch received — trial 106, subject 3"
Policy_C_SharedControl,3,106,472500.1,INFERENCE,1,0.8196,,,,"Decoder output: class=1, conf=0.820, latency=5.14ms"
Policy_C_SharedControl,3,106,472505.141,REJECTED,1,0.8196,,,,Below threshold (conf=0.820 < 0.83) — no command issued
Policy_C_SharedControl,3,107,477000.0,WINDOW,1,0.6614,,,,"EEG epoch received — trial 107, subject 3"
Policy_C_SharedControl,3,107,477000.1,INFERENCE,1,0.6614,,,,"Decoder output: class=1, conf=0.661, latency=5.21ms"
Policy_C_SharedControl,3,107,477005.215,REJECTED,1,0.6614,,,,Below threshold (conf=0.661 < 0.83) — no command issued
Policy_C_SharedControl,3,108,481500.0,WINDOW,1,0.9741,,,,"EEG epoch received — trial 108, subject 3"
Policy_C_SharedControl,3,108,481500.1,INFERENCE,1,0.9741,,,,"Decoder output: class=1, conf=0.974, latency=5.74ms"
Policy_C_SharedControl,3,108,481505.742,PROPOSAL,1,0.9741,,,,"First confident prediction (conf=0.974 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,109,486000.0,WINDOW,1,0.8493,,,,"EEG epoch received — trial 109, subject 3"
Policy_C_SharedControl,3,109,486000.1,INFERENCE,1,0.8493,,,,"Decoder output: class=1, conf=0.849, latency=5.25ms"
Policy_C_SharedControl,3,109,486005.247,ACCEPTED,1,0.8493,GRASP_CLOSE,False,True,"Confirmed command issued: GRASP_CLOSE (conf=0.849, correct=False, unsafe=True)"
Policy_C_SharedControl,3,109,486005.34699999995,RETRY,1,0.8493,GRASP_CLOSE,False,True,User repeated class=1 after trial 108 was abstained
Policy_C_SharedControl,3,110,490500.0,WINDOW,1,0.5074,,,,"EEG epoch received — trial 110, subject 3"
Policy_C_SharedControl,3,110,490500.1,INFERENCE,1,0.5074,,,,"Decoder output: class=1, conf=0.507, latency=5.15ms"
Policy_C_SharedControl,3,110,490505.154,REJECTED,1,0.5074,,,,Below threshold (conf=0.507 < 0.83) — no command issued
Policy_C_SharedControl,3,111,495000.0,WINDOW,1,0.9742,,,,"EEG epoch received — trial 111, subject 3"
Policy_C_SharedControl,3,111,495000.1,INFERENCE,1,0.9742,,,,"Decoder output: class=1, conf=0.974, latency=4.98ms"
Policy_C_SharedControl,3,111,495004.981,PROPOSAL,1,0.9742,,,,"First confident prediction (conf=0.974 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,112,499500.0,WINDOW,1,0.7397,,,,"EEG epoch received — trial 112, subject 3"
Policy_C_SharedControl,3,112,499500.1,INFERENCE,1,0.7397,,,,"Decoder output: class=1, conf=0.740, latency=4.77ms"
Policy_C_SharedControl,3,112,499504.769,REJECTED,1,0.7397,,,,Below threshold (conf=0.740 < 0.83) — no command issued
Policy_C_SharedControl,3,113,504000.0,WINDOW,0,0.5643,,,,"EEG epoch received — trial 113, subject 3"
Policy_C_SharedControl,3,113,504000.1,INFERENCE,0,0.5643,,,,"Decoder output: class=0, conf=0.564, latency=4.92ms"
Policy_C_SharedControl,3,113,504004.92,REJECTED,0,0.5643,,,,Below threshold (conf=0.564 < 0.83) — no command issued
Policy_C_SharedControl,3,114,508500.0,WINDOW,0,0.6499,,,,"EEG epoch received — trial 114, subject 3"
Policy_C_SharedControl,3,114,508500.1,INFERENCE,0,0.6499,,,,"Decoder output: class=0, conf=0.650, latency=5.08ms"
Policy_C_SharedControl,3,114,508505.075,REJECTED,0,0.6499,,,,Below threshold (conf=0.650 < 0.83) — no command issued
Policy_C_SharedControl,3,115,513000.0,WINDOW,0,0.684,,,,"EEG epoch received — trial 115, subject 3"
Policy_C_SharedControl,3,115,513000.1,INFERENCE,0,0.684,,,,"Decoder output: class=0, conf=0.684, latency=5.15ms"
Policy_C_SharedControl,3,115,513005.147,REJECTED,0,0.684,,,,Below threshold (conf=0.684 < 0.83) — no command issued
Policy_C_SharedControl,3,116,517500.0,WINDOW,1,0.9361,,,,"EEG epoch received — trial 116, subject 3"
Policy_C_SharedControl,3,116,517500.1,INFERENCE,1,0.9361,,,,"Decoder output: class=1, conf=0.936, latency=5.09ms"
Policy_C_SharedControl,3,116,517505.092,PROPOSAL,1,0.9361,,,,"First confident prediction (conf=0.936 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,117,522000.0,WINDOW,0,0.5626,,,,"EEG epoch received — trial 117, subject 3"
Policy_C_SharedControl,3,117,522000.1,INFERENCE,0,0.5626,,,,"Decoder output: class=0, conf=0.563, latency=5.04ms"
Policy_C_SharedControl,3,117,522005.045,REJECTED,0,0.5626,,,,Below threshold (conf=0.563 < 0.83) — no command issued
Policy_C_SharedControl,3,118,526500.0,WINDOW,1,0.7239,,,,"EEG epoch received — trial 118, subject 3"
Policy_C_SharedControl,3,118,526500.1,INFERENCE,1,0.7239,,,,"Decoder output: class=1, conf=0.724, latency=5.36ms"
Policy_C_SharedControl,3,118,526505.355,REJECTED,1,0.7239,,,,Below threshold (conf=0.724 < 0.83) — no command issued
Policy_C_SharedControl,3,119,531000.0,WINDOW,1,0.8545,,,,"EEG epoch received — trial 119, subject 3"
Policy_C_SharedControl,3,119,531000.1,INFERENCE,1,0.8545,,,,"Decoder output: class=1, conf=0.855, latency=4.98ms"
Policy_C_SharedControl,3,119,531004.981,PROPOSAL,1,0.8545,,,,"First confident prediction (conf=0.855 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,120,535500.0,WINDOW,0,0.6598,,,,"EEG epoch received — trial 120, subject 3"
Policy_C_SharedControl,3,120,535500.1,INFERENCE,0,0.6598,,,,"Decoder output: class=0, conf=0.660, latency=5.17ms"
Policy_C_SharedControl,3,120,535505.169,REJECTED,0,0.6598,,,,Below threshold (conf=0.660 < 0.83) — no command issued
Policy_C_SharedControl,3,121,540000.0,WINDOW,1,0.9243,,,,"EEG epoch received — trial 121, subject 3"
Policy_C_SharedControl,3,121,540000.1,INFERENCE,1,0.9243,,,,"Decoder output: class=1, conf=0.924, latency=5.14ms"
Policy_C_SharedControl,3,121,540005.139,PROPOSAL,1,0.9243,,,,"First confident prediction (conf=0.924 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,122,544500.0,WINDOW,1,0.747,,,,"EEG epoch received — trial 122, subject 3"
Policy_C_SharedControl,3,122,544500.1,INFERENCE,1,0.747,,,,"Decoder output: class=1, conf=0.747, latency=5.21ms"
Policy_C_SharedControl,3,122,544505.211,REJECTED,1,0.747,,,,Below threshold (conf=0.747 < 0.83) — no command issued
Policy_C_SharedControl,3,123,549000.0,WINDOW,1,0.5509,,,,"EEG epoch received — trial 123, subject 3"
Policy_C_SharedControl,3,123,549000.1,INFERENCE,1,0.5509,,,,"Decoder output: class=1, conf=0.551, latency=5.28ms"
Policy_C_SharedControl,3,123,549005.282,REJECTED,1,0.5509,,,,Below threshold (conf=0.551 < 0.83) — no command issued
Policy_C_SharedControl,3,124,553500.0,WINDOW,0,0.5235,,,,"EEG epoch received — trial 124, subject 3"
Policy_C_SharedControl,3,124,553500.1,INFERENCE,0,0.5235,,,,"Decoder output: class=0, conf=0.523, latency=5.29ms"
Policy_C_SharedControl,3,124,553505.295,REJECTED,0,0.5235,,,,Below threshold (conf=0.523 < 0.83) — no command issued
Policy_C_SharedControl,3,125,558000.0,WINDOW,1,0.721,,,,"EEG epoch received — trial 125, subject 3"
Policy_C_SharedControl,3,125,558000.1,INFERENCE,1,0.721,,,,"Decoder output: class=1, conf=0.721, latency=5.14ms"
Policy_C_SharedControl,3,125,558005.138,REJECTED,1,0.721,,,,Below threshold (conf=0.721 < 0.83) — no command issued
Policy_C_SharedControl,3,126,562500.0,WINDOW,0,0.5896,,,,"EEG epoch received — trial 126, subject 3"
Policy_C_SharedControl,3,126,562500.1,INFERENCE,0,0.5896,,,,"Decoder output: class=0, conf=0.590, latency=5.09ms"
Policy_C_SharedControl,3,126,562505.094,REJECTED,0,0.5896,,,,Below threshold (conf=0.590 < 0.83) — no command issued
Policy_C_SharedControl,3,127,567000.0,WINDOW,1,0.8477,,,,"EEG epoch received — trial 127, subject 3"
Policy_C_SharedControl,3,127,567000.1,INFERENCE,1,0.8477,,,,"Decoder output: class=1, conf=0.848, latency=5.03ms"
Policy_C_SharedControl,3,127,567005.032,PROPOSAL,1,0.8477,,,,"First confident prediction (conf=0.848 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,128,571500.0,WINDOW,1,0.5647,,,,"EEG epoch received — trial 128, subject 3"
Policy_C_SharedControl,3,128,571500.1,INFERENCE,1,0.5647,,,,"Decoder output: class=1, conf=0.565, latency=5.02ms"
Policy_C_SharedControl,3,128,571505.02,REJECTED,1,0.5647,,,,Below threshold (conf=0.565 < 0.83) — no command issued
Policy_C_SharedControl,3,129,576000.0,WINDOW,1,0.8468,,,,"EEG epoch received — trial 129, subject 3"
Policy_C_SharedControl,3,129,576000.1,INFERENCE,1,0.8468,,,,"Decoder output: class=1, conf=0.847, latency=5.01ms"
Policy_C_SharedControl,3,129,576005.015,PROPOSAL,1,0.8468,,,,"First confident prediction (conf=0.847 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,130,580500.0,WINDOW,1,0.5958,,,,"EEG epoch received — trial 130, subject 3"
Policy_C_SharedControl,3,130,580500.1,INFERENCE,1,0.5958,,,,"Decoder output: class=1, conf=0.596, latency=5.13ms"
Policy_C_SharedControl,3,130,580505.13,REJECTED,1,0.5958,,,,Below threshold (conf=0.596 < 0.83) — no command issued
Policy_C_SharedControl,3,131,585000.0,WINDOW,1,0.7344,,,,"EEG epoch received — trial 131, subject 3"
Policy_C_SharedControl,3,131,585000.1,INFERENCE,1,0.7344,,,,"Decoder output: class=1, conf=0.734, latency=5.34ms"
Policy_C_SharedControl,3,131,585005.341,REJECTED,1,0.7344,,,,Below threshold (conf=0.734 < 0.83) — no command issued
Policy_C_SharedControl,3,132,589500.0,WINDOW,1,0.654,,,,"EEG epoch received — trial 132, subject 3"
Policy_C_SharedControl,3,132,589500.1,INFERENCE,1,0.654,,,,"Decoder output: class=1, conf=0.654, latency=5.14ms"
Policy_C_SharedControl,3,132,589505.142,REJECTED,1,0.654,,,,Below threshold (conf=0.654 < 0.83) — no command issued
Policy_C_SharedControl,3,133,594000.0,WINDOW,1,0.6621,,,,"EEG epoch received — trial 133, subject 3"
Policy_C_SharedControl,3,133,594000.1,INFERENCE,1,0.6621,,,,"Decoder output: class=1, conf=0.662, latency=5.13ms"
Policy_C_SharedControl,3,133,594005.128,REJECTED,1,0.6621,,,,Below threshold (conf=0.662 < 0.83) — no command issued
Policy_C_SharedControl,3,134,598500.0,WINDOW,1,0.5973,,,,"EEG epoch received — trial 134, subject 3"
Policy_C_SharedControl,3,134,598500.1,INFERENCE,1,0.5973,,,,"Decoder output: class=1, conf=0.597, latency=5.27ms"
Policy_C_SharedControl,3,134,598505.267,REJECTED,1,0.5973,,,,Below threshold (conf=0.597 < 0.83) — no command issued
Policy_C_SharedControl,3,135,603000.0,WINDOW,1,0.8099,,,,"EEG epoch received — trial 135, subject 3"
Policy_C_SharedControl,3,135,603000.1,INFERENCE,1,0.8099,,,,"Decoder output: class=1, conf=0.810, latency=5.82ms"
Policy_C_SharedControl,3,135,603005.821,REJECTED,1,0.8099,,,,Below threshold (conf=0.810 < 0.83) — no command issued
Policy_C_SharedControl,3,136,607500.0,WINDOW,1,0.9273,,,,"EEG epoch received — trial 136, subject 3"
Policy_C_SharedControl,3,136,607500.1,INFERENCE,1,0.9273,,,,"Decoder output: class=1, conf=0.927, latency=6.24ms"
Policy_C_SharedControl,3,136,607506.238,PROPOSAL,1,0.9273,,,,"First confident prediction (conf=0.927 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,137,612000.0,WINDOW,0,0.6404,,,,"EEG epoch received — trial 137, subject 3"
Policy_C_SharedControl,3,137,612000.1,INFERENCE,0,0.6404,,,,"Decoder output: class=0, conf=0.640, latency=6.20ms"
Policy_C_SharedControl,3,137,612006.197,REJECTED,0,0.6404,,,,Below threshold (conf=0.640 < 0.83) — no command issued
Policy_C_SharedControl,3,138,616500.0,WINDOW,1,0.7694,,,,"EEG epoch received — trial 138, subject 3"
Policy_C_SharedControl,3,138,616500.1,INFERENCE,1,0.7694,,,,"Decoder output: class=1, conf=0.769, latency=6.26ms"
Policy_C_SharedControl,3,138,616506.26,REJECTED,1,0.7694,,,,Below threshold (conf=0.769 < 0.83) — no command issued
Policy_C_SharedControl,3,139,621000.0,WINDOW,0,0.5798,,,,"EEG epoch received — trial 139, subject 3"
Policy_C_SharedControl,3,139,621000.1,INFERENCE,0,0.5798,,,,"Decoder output: class=0, conf=0.580, latency=5.70ms"
Policy_C_SharedControl,3,139,621005.704,REJECTED,0,0.5798,,,,Below threshold (conf=0.580 < 0.83) — no command issued
Policy_C_SharedControl,3,140,625500.0,WINDOW,1,0.8674,,,,"EEG epoch received — trial 140, subject 3"
Policy_C_SharedControl,3,140,625500.1,INFERENCE,1,0.8674,,,,"Decoder output: class=1, conf=0.867, latency=5.47ms"
Policy_C_SharedControl,3,140,625505.467,PROPOSAL,1,0.8674,,,,"First confident prediction (conf=0.867 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,141,630000.0,WINDOW,0,0.8895,,,,"EEG epoch received — trial 141, subject 3"
Policy_C_SharedControl,3,141,630000.1,INFERENCE,0,0.8895,,,,"Decoder output: class=0, conf=0.889, latency=5.80ms"
Policy_C_SharedControl,3,141,630005.797,PROPOSAL,0,0.8895,,,,"First confident prediction (conf=0.889 ≥ 0.83, class=0) — awaiting confirmation"
Policy_C_SharedControl,3,142,634500.0,WINDOW,1,0.7218,,,,"EEG epoch received — trial 142, subject 3"
Policy_C_SharedControl,3,142,634500.1,INFERENCE,1,0.7218,,,,"Decoder output: class=1, conf=0.722, latency=6.18ms"
Policy_C_SharedControl,3,142,634506.183,REJECTED,1,0.7218,,,,Below threshold (conf=0.722 < 0.83) — no command issued
Policy_C_SharedControl,3,143,639000.0,WINDOW,0,0.6576,,,,"EEG epoch received — trial 143, subject 3"
Policy_C_SharedControl,3,143,639000.1,INFERENCE,0,0.6576,,,,"Decoder output: class=0, conf=0.658, latency=6.25ms"
Policy_C_SharedControl,3,143,639006.251,REJECTED,0,0.6576,,,,Below threshold (conf=0.658 < 0.83) — no command issued
Policy_C_SharedControl,3,144,643500.0,WINDOW,1,0.7795,,,,"EEG epoch received — trial 144, subject 3"
Policy_C_SharedControl,3,144,643500.1,INFERENCE,1,0.7795,,,,"Decoder output: class=1, conf=0.779, latency=5.87ms"
Policy_C_SharedControl,3,144,643505.865,REJECTED,1,0.7795,,,,Below threshold (conf=0.779 < 0.83) — no command issued
Policy_C_SharedControl,3,145,648000.0,WINDOW,0,0.7052,,,,"EEG epoch received — trial 145, subject 3"
Policy_C_SharedControl,3,145,648000.1,INFERENCE,0,0.7052,,,,"Decoder output: class=0, conf=0.705, latency=5.22ms"
Policy_C_SharedControl,3,145,648005.217,REJECTED,0,0.7052,,,,Below threshold (conf=0.705 < 0.83) — no command issued
Policy_C_SharedControl,3,146,652500.0,WINDOW,1,0.6939,,,,"EEG epoch received — trial 146, subject 3"
Policy_C_SharedControl,3,146,652500.1,INFERENCE,1,0.6939,,,,"Decoder output: class=1, conf=0.694, latency=5.03ms"
Policy_C_SharedControl,3,146,652505.031,REJECTED,1,0.6939,,,,Below threshold (conf=0.694 < 0.83) — no command issued
Policy_C_SharedControl,3,147,657000.0,WINDOW,1,0.7431,,,,"EEG epoch received — trial 147, subject 3"
Policy_C_SharedControl,3,147,657000.1,INFERENCE,1,0.7431,,,,"Decoder output: class=1, conf=0.743, latency=4.79ms"
Policy_C_SharedControl,3,147,657004.785,REJECTED,1,0.7431,,,,Below threshold (conf=0.743 < 0.83) — no command issued
Policy_C_SharedControl,3,148,661500.0,WINDOW,1,0.7138,,,,"EEG epoch received — trial 148, subject 3"
Policy_C_SharedControl,3,148,661500.1,INFERENCE,1,0.7138,,,,"Decoder output: class=1, conf=0.714, latency=4.84ms"
Policy_C_SharedControl,3,148,661504.845,REJECTED,1,0.7138,,,,Below threshold (conf=0.714 < 0.83) — no command issued
Policy_C_SharedControl,3,149,666000.0,WINDOW,0,0.5383,,,,"EEG epoch received — trial 149, subject 3"
Policy_C_SharedControl,3,149,666000.1,INFERENCE,0,0.5383,,,,"Decoder output: class=0, conf=0.538, latency=4.49ms"
Policy_C_SharedControl,3,149,666004.491,REJECTED,0,0.5383,,,,Below threshold (conf=0.538 < 0.83) — no command issued
Policy_C_SharedControl,3,150,670500.0,WINDOW,1,0.848,,,,"EEG epoch received — trial 150, subject 3"
Policy_C_SharedControl,3,150,670500.1,INFERENCE,1,0.848,,,,"Decoder output: class=1, conf=0.848, latency=4.82ms"
Policy_C_SharedControl,3,150,670504.817,PROPOSAL,1,0.848,,,,"First confident prediction (conf=0.848 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,151,675000.0,WINDOW,1,0.6236,,,,"EEG epoch received — trial 151, subject 3"
Policy_C_SharedControl,3,151,675000.1,INFERENCE,1,0.6236,,,,"Decoder output: class=1, conf=0.624, latency=4.63ms"
Policy_C_SharedControl,3,151,675004.629,REJECTED,1,0.6236,,,,Below threshold (conf=0.624 < 0.83) — no command issued
Policy_C_SharedControl,3,152,679500.0,WINDOW,1,0.6448,,,,"EEG epoch received — trial 152, subject 3"
Policy_C_SharedControl,3,152,679500.1,INFERENCE,1,0.6448,,,,"Decoder output: class=1, conf=0.645, latency=5.82ms"
Policy_C_SharedControl,3,152,679505.822,REJECTED,1,0.6448,,,,Below threshold (conf=0.645 < 0.83) — no command issued
Policy_C_SharedControl,3,153,684000.0,WINDOW,1,0.9025,,,,"EEG epoch received — trial 153, subject 3"
Policy_C_SharedControl,3,153,684000.1,INFERENCE,1,0.9025,,,,"Decoder output: class=1, conf=0.902, latency=4.66ms"
Policy_C_SharedControl,3,153,684004.661,PROPOSAL,1,0.9025,,,,"First confident prediction (conf=0.902 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,154,688500.0,WINDOW,1,0.533,,,,"EEG epoch received — trial 154, subject 3"
Policy_C_SharedControl,3,154,688500.1,INFERENCE,1,0.533,,,,"Decoder output: class=1, conf=0.533, latency=5.13ms"
Policy_C_SharedControl,3,154,688505.132,REJECTED,1,0.533,,,,Below threshold (conf=0.533 < 0.83) — no command issued
Policy_C_SharedControl,3,155,693000.0,WINDOW,1,0.7412,,,,"EEG epoch received — trial 155, subject 3"
Policy_C_SharedControl,3,155,693000.1,INFERENCE,1,0.7412,,,,"Decoder output: class=1, conf=0.741, latency=5.98ms"
Policy_C_SharedControl,3,155,693005.982,REJECTED,1,0.7412,,,,Below threshold (conf=0.741 < 0.83) — no command issued
Policy_C_SharedControl,3,156,697500.0,WINDOW,1,0.8504,,,,"EEG epoch received — trial 156, subject 3"
Policy_C_SharedControl,3,156,697500.1,INFERENCE,1,0.8504,,,,"Decoder output: class=1, conf=0.850, latency=4.77ms"
Policy_C_SharedControl,3,156,697504.772,PROPOSAL,1,0.8504,,,,"First confident prediction (conf=0.850 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,157,702000.0,WINDOW,0,0.5013,,,,"EEG epoch received — trial 157, subject 3"
Policy_C_SharedControl,3,157,702000.1,INFERENCE,0,0.5013,,,,"Decoder output: class=0, conf=0.501, latency=4.94ms"
Policy_C_SharedControl,3,157,702004.943,REJECTED,0,0.5013,,,,Below threshold (conf=0.501 < 0.83) — no command issued
Policy_C_SharedControl,3,158,706500.0,WINDOW,1,0.6064,,,,"EEG epoch received — trial 158, subject 3"
Policy_C_SharedControl,3,158,706500.1,INFERENCE,1,0.6064,,,,"Decoder output: class=1, conf=0.606, latency=3.98ms"
Policy_C_SharedControl,3,158,706503.977,REJECTED,1,0.6064,,,,Below threshold (conf=0.606 < 0.83) — no command issued
Policy_C_SharedControl,3,159,711000.0,WINDOW,1,0.8579,,,,"EEG epoch received — trial 159, subject 3"
Policy_C_SharedControl,3,159,711000.1,INFERENCE,1,0.8579,,,,"Decoder output: class=1, conf=0.858, latency=4.17ms"
Policy_C_SharedControl,3,159,711004.167,PROPOSAL,1,0.8579,,,,"First confident prediction (conf=0.858 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,3,160,715500.0,WINDOW,1,0.9401,,,,"EEG epoch received — trial 160, subject 3"
Policy_C_SharedControl,3,160,715500.1,INFERENCE,1,0.9401,,,,"Decoder output: class=1, conf=0.940, latency=3.97ms"
Policy_C_SharedControl,3,160,715503.974,ACCEPTED,1,0.9401,GRASP_CLOSE,False,True,"Confirmed command issued: GRASP_CLOSE (conf=0.940, correct=False, unsafe=True)"
Policy_C_SharedControl,3,160,715504.074,RETRY,1,0.9401,GRASP_CLOSE,False,True,User repeated class=1 after trial 159 was abstained
Policy_C_SharedControl,4,1,0.0,WINDOW,1,0.9999,,,,"EEG epoch received — trial 1, subject 4"
Policy_C_SharedControl,4,1,0.1,INFERENCE,1,0.9999,,,,"Decoder output: class=1, conf=1.000, latency=2.80ms"
Policy_C_SharedControl,4,1,2.798,PROPOSAL,1,0.9999,,,,"First confident prediction (conf=1.000 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,4,2,4500.0,WINDOW,0,0.8035,,,,"EEG epoch received — trial 2, subject 4"
Policy_C_SharedControl,4,2,4500.1,INFERENCE,0,0.8035,,,,"Decoder output: class=0, conf=0.803, latency=2.22ms"
Policy_C_SharedControl,4,2,4502.223,REJECTED,0,0.8035,,,,Below threshold (conf=0.803 < 0.83) — no command issued
Policy_C_SharedControl,4,3,9000.0,WINDOW,0,0.9974,,,,"EEG epoch received — trial 3, subject 4"
Policy_C_SharedControl,4,3,9000.1,INFERENCE,0,0.9974,,,,"Decoder output: class=0, conf=0.997, latency=2.23ms"
Policy_C_SharedControl,4,3,9002.23,PROPOSAL,0,0.9974,,,,"First confident prediction (conf=0.997 ≥ 0.83, class=0) — awaiting confirmation"
Policy_C_SharedControl,4,4,13500.0,WINDOW,1,0.9928,,,,"EEG epoch received — trial 4, subject 4"
Policy_C_SharedControl,4,4,13500.1,INFERENCE,1,0.9928,,,,"Decoder output: class=1, conf=0.993, latency=2.19ms"
Policy_C_SharedControl,4,4,13502.195,PROPOSAL,1,0.9928,,,,"First confident prediction (conf=0.993 ≥ 0.83, class=1) — awaiting confirmation"
Policy_C_SharedControl,4,5,18000.0,WINDOW,1,0.9999,,,,"EEG epoch received — trial 5, subject 4"
Policy_C_SharedControl,4,5,18000.1,INFERENCE,1,0.9999,,,,"Decoder output: class=1, conf=1.000, latency=2.19ms"
Policy_C_SharedControl,4,5,18002.195,ACCEPTED,1,0.9999,SELECT_RIGHT,True,False,"Confirmed command issued: SELECT_RIGHT (conf=1.000, correct=True, unsafe=False)"
Policy_C_SharedControl,4,5,18002.295,RETRY,1,0.9999,SELECT_RIGHT,True,False,User repeated class=1 after trial 4 was abstained
Policy_C_SharedControl,4,6,22500.0,WINDOW,0,0.9607,,,,"EEG epoch received — trial 6, subject 4"
Policy_C_SharedControl,4,6,22500.1,INFERENCE,0,0.9607,,,,"Decoder output: class=0, conf=0.961, latency=2.21ms"
Policy_C_SharedControl,4,6,22502.215,PROPOSAL,0,0.9607,,,,"First confident prediction (conf=0.961 ≥ 0.83, class=0) — awaiting confirmation"
Policy_C_SharedControl,4,7,27000.0,WINDOW,0,0.9817,,,,"EEG epoch received — trial 7, subject 4"
